Date,AGG,GLD,SPY,BTC-USD
2022-03-21,98.26103210449219,180.6699981689453,428.0505065917969,41077.99609375
2022-03-22,97.99481201171875,179.36000061035156,433.0593566894531,42358.80859375
2022-03-23,98.3987045288086,181.80999755859375,427.48211669921875,42892.95703125
2022-03-24,98.17839050292969,183.1300048828125,433.9261779785156,43960.93359375
2022-03-25,97.39812469482422,182.3800048828125,436.0453186035156,44348.73046875
2022-03-28,97.63680267333984,179.05999755859375,439.1469421386719,47128.00390625
2022-03-29,98.09579467773438,179.13999938964844,444.57952880859375,47465.73046875
2022-03-30,98.36199188232422,180.5800018310547,441.8343200683594,47062.6640625
2022-03-31,98.31609344482422,180.64999389648438,435.033935546875,45538.67578125
2022-04-01,98.14141845703125,179.5,436.266845703125,46281.64453125
2022-04-04,98.2241439819336,180.3699951171875,440.00421142578125,46622.67578125
2022-04-05,97.23123931884766,179.24000549316406,434.44635009765625,45555.9921875
2022-04-06,96.98301696777344,179.66000366210938,430.1022033691406,43206.73828125
2022-04-07,96.77156066894531,180.33999633789062,432.2694396972656,43503.84765625
2022-04-08,96.28433227539062,181.47000122070312,431.11358642578125,42287.6640625
2022-04-11,95.87059783935547,182.3699951171875,423.7449035644531,39521.90234375
2022-04-12,96.17399597167969,183.77000427246094,422.1748046875,40127.18359375
2022-04-13,96.36707305908203,184.64999389648438,427.01019287109375,41166.73046875
2022-04-14,95.58560180664062,184.0399932861328,421.69317626953125,39935.515625
2022-04-18,95.29141998291016,184.61000061035156,421.8666076660156,40826.21484375
2022-04-19,94.71220397949219,181.82000732421875,428.6766052246094,41502.75
2022-04-20,95.254638671875,182.7100067138672,428.3587646484375,41374.37890625
2022-04-21,94.73060607910156,182.05999755859375,421.9532165527344,40527.36328125
2022-04-22,94.63865661621094,180.2899932861328,410.3752136230469,39740.3203125
2022-04-25,95.27302551269531,177.0500030517578,412.75439453125,40458.30859375
2022-04-26,95.56722259521484,177.32000732421875,400.8006591796875,38117.4609375
2022-04-27,95.18108367919922,175.97999572753906,401.9276428222656,39241.12109375
2022-04-28,95.14430236816406,176.92999267578125,412.0801086425781,39773.828125
2022-04-29,94.57430267333984,176.91000366210938,396.8514404296875,38609.82421875
2022-05-02,94.0594711303711,173.6300048828125,399.240234375,38529.328125
2022-05-03,94.27131652832031,174.08999633789062,401.0704345703125,37750.453125
2022-05-04,94.879150390625,175.8000030517578,413.2842102050781,39698.37109375
2022-05-05,93.93976593017578,175.1300048828125,398.5949401855469,36575.140625
2022-05-06,93.5437240600586,175.4199981689453,396.2156677246094,36040.921875
2022-05-09,94.00423431396484,172.8800048828125,383.5299987792969,30296.953125
2022-05-10,94.28971862792969,171.4199981689453,384.4161376953125,31022.90625
2022-05-11,94.63970947265625,172.82000732421875,378.30926513671875,28936.35546875
2022-05-12,94.81468200683594,170.1699981689453,377.914306640625,29047.751953125
2022-05-13,94.40945434570312,168.7899932861328,386.949462890625,29283.103515625
2022-05-16,94.62129974365234,170.39999389648438,385.3793640136719,29862.91796875
2022-05-17,94.10554504394531,169.3300018310547,393.3067321777344,30425.857421875
2022-05-18,94.48314666748047,169.4199981689453,377.45196533203125,28720.271484375
2022-05-19,94.72260284423828,171.91000366210938,375.14019775390625,30314.333984375
2022-05-20,95.00809478759766,172.02999877929688,375.3039245605469,29200.740234375
2022-05-23,94.69495391845703,172.8300018310547,382.325927734375,29098.91015625
2022-05-24,95.42253112792969,174.1300048828125,379.4073791503906,29655.5859375
2022-05-25,95.81855773925781,173.0800018310547,382.75933837890625,29562.361328125
2022-05-26,95.74488830566406,172.75999450683594,390.4074401855469,29267.224609375
2022-05-27,95.90142822265625,172.85000610351562,399.9916076660156,28627.57421875
2022-05-31,95.2936019897461,171.13999938964844,397.74725341796875,31792.310546875
2022-06-01,94.90240478515625,172.22999572753906,394.5300598144531,29799.080078125
2022-06-02,95.0223617553711,174.35000610351562,402.0432434082031,30467.48828125
2022-06-03,94.8655014038086,172.5800018310547,395.44512939453125,29704.390625
2022-06-06,94.28423309326172,171.82000732421875,396.649169921875,31370.671875
2022-06-07,94.64405822753906,172.94000244140625,400.453857421875,31155.478515625
2022-06-08,94.25653839111328,172.77999877929688,396.1001281738281,30214.35546875
2022-06-09,94.15507507324219,172.22999572753906,386.6796875,30111.998046875
2022-06-10,93.42619323730469,174.5399932861328,375.4676818847656,29083.8046875
2022-06-13,91.89460754394531,169.92999267578125,361.2118835449219,22487.388671875
2022-06-14,91.3502426147461,168.57000732421875,360.1234130859375,22206.79296875
2022-06-15,92.36512756347656,170.77000427246094,365.2574768066406,22572.83984375
2022-06-16,92.58658599853516,172.69000244140625,353.16888427734375,20381.650390625
2022-06-17,92.57735443115234,171.27000427246094,353.93023681640625,20471.482421875
2022-06-21,92.20832061767578,170.6300048828125,362.8398742675781,20710.59765625
2022-06-22,92.9925308227539,171.30999755859375,362.1820983886719,19987.029296875
2022-06-23,93.38005065917969,170.25999450683594,365.7324523925781,21085.876953125
2022-06-24,93.23243713378906,170.08999633789062,377.3604431152344,21231.65625
2022-06-27,92.81725311279297,169.89999389648438,375.9190673828125,20735.478515625
2022-06-28,92.85415649414062,169.6199951171875,368.2379150390625,20280.634765625
2022-06-29,93.3892822265625,169.49000549316406,367.9381103515625,20104.0234375
2022-06-30,93.81369018554688,168.4600067138672,364.9488220214844,19784.7265625
2022-07-01,94.59567260742188,168.32000732421875,368.8087158203125,19269.3671875
2022-07-05,94.77129364013672,164.75,369.5052490234375,20190.115234375
2022-07-06,94.13352966308594,162.13999938964844,370.753173828125,20548.24609375
2022-07-07,93.92089080810547,162.22999572753906,376.3059997558594,21637.587890625
2022-07-08,93.5696792602539,162.3000030517578,375.9964904785156,21731.1171875
2022-07-11,94.00411224365234,161.42999267578125,371.70123291015625,19970.556640625
2022-07-12,94.13352966308594,160.8300018310547,368.4120788574219,19323.9140625
2022-07-13,94.47551727294922,161.60000610351562,366.477294921875,20212.07421875
2022-07-14,94.14274597167969,159.3300018310547,365.5872802734375,20569.919921875
2022-07-15,94.51248168945312,159.00999450683594,372.5718688964844,20836.328125
2022-07-18,94.20744323730469,159.16000366210938,369.4955749511719,22485.689453125
2022-07-19,94.07805633544922,159.5399932861328,379.4790344238281,23389.43359375
2022-07-20,94.01335144042969,158.0399932861328,381.8975524902344,23231.732421875
2022-07-21,94.79901123046875,160.27000427246094,385.7864990234375,23164.62890625
2022-07-22,95.53846740722656,160.6699981689453,382.20709228515625,22714.978515625
2022-07-25,95.18722534179688,160.22999572753906,382.67144775390625,21361.701171875
2022-07-26,95.16876220703125,160.0399932861328,378.14410400390625,21239.75390625
2022-07-27,95.50151824951172,161.6699981689453,387.963134765625,22930.548828125
2022-07-28,96.1855239868164,163.63999938964844,392.82904052734375,23843.88671875
2022-07-29,96.19476318359375,164.10000610351562,398.5559997558594,23804.6328125
2022-08-01,96.52816009521484,165.02999877929688,397.37579345703125,23314.19921875
2022-08-02,95.53721618652344,164.0500030517578,394.7541809082031,22978.1171875
2022-08-03,95.96321868896484,164.4499969482422,400.9358215332031,22846.5078125
2022-08-04,96.19473266601562,167.1699981689453,400.6650390625,22630.95703125
2022-08-05,95.1204605102539,165.2899932861328,399.9877624511719,23289.314453125
2022-08-08,95.55575561523438,166.69000244140625,399.5234375,23809.486328125
2022-08-09,95.34272766113281,167.1999969482422,397.93695068359375,23164.318359375
2022-08-10,95.58350372314453,166.77999877929688,406.295166015625,23947.642578125
2022-08-11,95.07418823242188,166.33999633789062,406.295166015625,23957.529296875
2022-08-12,95.50015258789062,167.8699951171875,413.17333984375,24402.818359375
2022-08-15,95.62055969238281,165.7100067138672,414.8759765625,24136.97265625
2022-08-16,95.48165130615234,165.4199981689453,415.6885681152344,23883.291015625
2022-08-17,94.91670989990234,164.35000610351562,412.7380065917969,23335.998046875
2022-08-18,95.1204605102539,163.9199981689453,413.9375915527344,23212.73828125
2022-08-19,94.45368957519531,162.72000122070312,408.3751220703125,20877.552734375
2022-08-22,94.04619598388672,161.63999938964844,399.8717041015625,21398.908203125
2022-08-23,94.00914001464844,162.77000427246094,398.9043273925781,21528.087890625
2022-08-24,93.75906372070312,163.25,400.1812744140625,21395.01953125
2022-08-25,94.27770233154297,163.75,405.83087158203125,21600.904296875
2022-08-26,94.10173797607422,161.75999450683594,392.0938720703125,20260.01953125
2022-08-29,93.64796447753906,161.86000061035156,389.5012512207031,20297.994140625
2022-08-30,93.7683334350586,160.50999450683594,385.22540283203125,19796.80859375
2022-08-31,93.26824951171875,159.27000427246094,382.294189453125,20049.763671875
2022-09-01,92.8636474609375,157.8699951171875,383.4937744140625,20127.140625
2022-09-02,93.13276672363281,159.25999450683594,379.4500427246094,19969.771484375
2022-09-06,92.26046752929688,158.3300018310547,378.0182800292969,18837.66796875
2022-09-07,92.90074920654297,159.94000244140625,384.8094177246094,19290.32421875
2022-09-08,92.60380554199219,158.97999572753906,387.3246765136719,19329.833984375
2022-09-09,92.59453582763672,159.82000732421875,393.341796875,21381.15234375
2022-09-12,92.45533752441406,160.6300048828125,397.5693054199219,22370.44921875
2022-09-13,91.93567657470703,158.5399932861328,380.28204345703125,20296.70703125
2022-09-14,92.0562973022461,157.92999267578125,381.733154296875,20241.08984375
2022-09-15,91.77791595458984,154.97999572753906,377.3991394042969,19701.2109375
2022-09-16,91.71295928955078,155.83999633789062,374.5199890136719,19772.583984375
2022-09-19,91.57373809814453,155.9600067138672,377.4244384765625,19544.12890625
2022-09-20,91.16544342041016,155.07000732421875,373.09210205078125,18890.7890625
2022-09-21,91.45313262939453,155.7899932861328,366.583984375,18547.400390625
2022-09-22,90.47871398925781,155.6999969482422,363.50469970703125,19413.55078125
2022-09-23,90.2003173828125,153.00999450683594,357.4142761230469,19297.638671875
2022-09-26,89.04035186767578,151.22999572753906,353.8785400390625,19222.671875
2022-09-27,88.65987396240234,151.5399932861328,352.97515869140625,19110.546875
2022-09-28,90.0889663696289,154.69000244140625,359.9203796386719,19426.720703125
2022-09-29,89.61568450927734,154.66000366210938,352.4020690917969,19573.05078125
2022-09-30,89.40225982666016,154.6699981689453,346.95263671875,19431.7890625
2022-10-03,90.12861633300781,158.42999267578125,356.11260986328125,19623.580078125
2022-10-04,90.37042999267578,160.6999969482422,367.14739990234375,20336.84375
2022-10-05,89.89611053466797,159.80999755859375,366.2925720214844,20160.716796875
2022-10-06,89.54269409179688,159.6300048828125,362.51397705078125,19955.443359375
2022-10-07,89.06838989257812,157.8800048828125,352.4020690917969,19546.849609375
2022-10-10,88.66847229003906,155.47999572753906,349.7113037109375,19141.484375
2022-10-11,88.72428131103516,155.16000366210938,347.4966125488281,19051.41796875
2022-10-12,88.79866027832031,155.99000549316406,346.35040283203125,19157.4453125
2022-10-13,88.51966857910156,154.91000366210938,355.490966796875,19382.904296875
2022-10-14,88.03605651855469,152.97999572753906,347.3897705078125,19185.65625
2022-10-17,88.2220687866211,153.4199981689453,356.31658935546875,19550.7578125
2022-10-18,88.37086486816406,153.75,360.5032653808594,19334.416015625
2022-10-19,87.60823059082031,151.69000244140625,357.94854736328125,19139.53515625
2022-10-20,87.078125,151.4499969482422,354.947021484375,19053.740234375
2022-10-21,87.20832061767578,154.14999389648438,363.5727233886719,19172.46875
2022-10-24,87.08741760253906,153.64999389648438,368.02154541015625,19345.572265625
2022-10-25,87.94305419921875,154.0,373.8983459472656,20095.857421875
2022-10-26,88.33367919921875,154.97999572753906,371.08135986328125,20770.44140625
2022-10-27,88.78008270263672,154.74000549316406,369.0998229980469,20285.8359375
2022-10-28,88.55683898925781,153.16000366210938,377.8809509277344,20595.3515625
2022-10-31,88.25926208496094,151.91000366210938,375.1514587402344,20495.7734375
2022-11-01,88.42330932617188,153.4600067138672,373.50982666015625,20485.2734375
2022-11-02,88.274169921875,152.38999938964844,364.1360778808594,20159.50390625
2022-11-03,87.94793701171875,151.80999755859375,360.38665771484375,20209.98828125
2022-11-04,87.93861389160156,156.47000122070312,365.5737609863281,21147.23046875
2022-11-07,87.6589584350586,155.85000610351562,369.0706787109375,20602.81640625
2022-11-08,88.03182220458984,159.4499969482422,371.06195068359375,18541.271484375
2022-11-09,88.13436126708984,158.64999389648438,363.41729736328125,15880.7802734375
2022-11-10,90.02659606933594,163.47999572753906,383.38861083984375,17586.771484375
2022-11-11,89.96134948730469,164.55999755859375,387.0992431640625,17034.29296875
2022-11-14,89.70967864990234,164.9199981689453,383.8063049316406,16618.19921875
2022-11-15,90.37149047851562,165.5,387.07977294921875,16884.61328125
2022-11-16,90.93081665039062,165.1199951171875,384.1268310546875,16669.439453125
2022-11-17,90.5486068725586,163.9199981689453,382.9514465332031,16687.517578125
2022-11-18,90.41810607910156,162.7899932861328,384.69024658203125,16697.77734375
2022-11-21,90.36217498779297,161.8800048828125,383.2914733886719,15787.2841796875
2022-11-22,90.82826232910156,162.07000732421875,388.44940185546875,16189.76953125
2022-11-23,91.36888885498047,163.0800018310547,390.89727783203125,16610.70703125
2022-11-25,91.3875503540039,163.22000122070312,390.80987548828125,16521.841796875
2022-11-28,91.2384033203125,161.92999267578125,384.57366943359375,16217.322265625
2022-11-29,90.91213989257812,162.72999572753906,383.9131774902344,16444.982421875
2022-11-30,91.62057495117188,164.80999755859375,396.0066833496094,17168.56640625
2022-12-01,92.38296508789062,167.83999633789062,395.71527099609375,16967.1328125
2022-12-02,92.76602935791016,167.25999450683594,395.2587585449219,17088.66015625
2022-12-05,92.03727722167969,164.38999938964844,388.1482849121094,16974.826171875
2022-12-06,92.30821228027344,164.83999633789062,382.55322265625,17089.50390625
2022-12-07,93.13040161132812,166.3300018310547,381.9024353027344,16848.126953125
2022-12-08,92.85009002685547,166.47000122070312,384.8942565917969,17233.474609375
2022-12-09,92.29887390136719,167.05999755859375,382.01904296875,17133.15234375
2022-12-12,92.31755828857422,165.67999267578125,387.526611328125,17206.4375
2022-12-13,92.93418884277344,168.50999450683594,390.46014404296875,17781.318359375
2022-12-14,93.13972473144531,168.10000610351562,387.9637451171875,17815.650390625
2022-12-15,93.27645111083984,165.35000610351562,378.47344970703125,17364.865234375
2022-12-16,93.03299713134766,166.7899932861328,374.0052185058594,16647.484375
